Date,Loyalty Number (0=Not on scheme),Basket
19,0,"['Christmas Cards', 'Pitta', 'Croissant', 'Sweet Treats', 'Cake', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Fresh Beef', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Olives']"
19,0,"['Computer', 'Glasses', 'Croissant', 'Lemonade', 'Oil', 'Vinegar', 'Icing Sugar']"
19,4302355920,"['Blu Ray', 'Pitta', 'Naan', 'Crumpet', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Fresh Fish', 'Dried Fruit and Nuts', 'Oil', 'Cous cous', 'Vinegar', 'Olives', 'Pickles', 'Icing Sugar']"
19,0,"['Crumpet', 'Cake', 'Eggs']"
19,0,"['Tea', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Fresh Pizza']"
19,4330761824,"['Glasses', 'Pitta', 'Croissant', 'Cake', 'Bananas', 'Eggs', 'Soup', 'Pickles']"
19,4302792248,"['Sports and Energy', 'Tea', 'Coffee', 'Bananas', 'Fresh Pasta', 'Fresh Pizza', 'Soup', 'Gravy', 'Cous cous', 'Vinegar', 'Flour', 'Jam']"
19,4302733536,"['Christmas Cards', 'TV', 'Pitta', 'Naan', 'Sweet Treats', 'Lemonade', 'Tea', 'Bananas', 'Fresh Milk', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers', 'Flour']"
19,4303217512,"['Christmas Cards', 'Utensils', 'Lemonade', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Eggs', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous', 'Vinegar', 'Icing Sugar', 'Jam']"
19,0,"['Blu Ray', 'Croissant', 'Cake', 'Fresh Beef', 'Fresh Flowers', 'Olives', 'Flour', 'Jam']"
19,0,"['Blu Ray', 'Sports and Energy', 'Jam']"
19,4302784416,"['Bagel', 'Naan', 'Crumpet', 'Still Water', 'Fresh Fish', 'Fresh Pasta', 'Vinegar']"
19,0,"['Blu Ray', 'Pitta', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Beef', 'Fresh Pizza', 'Pickles']"
19,4330786040,"['Croissant', 'Fresh Milk', 'Fresh Fish', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Oil', 'Cous cous', 'Vinegar', 'Icing Sugar']"
19,4330669696,"['Croissant', 'Still Water', 'Coffee', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Olives', 'Flour', 'Icing Sugar']"
19,0,"['Blu Ray', 'Crumpet', 'Sweet Treats', 'Still Water', 'Tea', 'Coffee', 'Gravy', 'Jam']"
19,4302311576,"['Christmas Cards', 'Glasses', 'Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Eggs', 'Fresh Fish', 'Tinned Fruit', 'Gravy', 'Vinegar', 'Flour', 'Icing Sugar']"
19,4302512712,"['Blu Ray', 'TV', 'Glasses', 'Croissant', 'Tea', 'Eggs', 'Fresh Fish', 'Fresh Pasta']"
19,0,"['Christmas Cards', 'Glasses', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Eggs', 'Fresh Pizza']"
19,0,"['Fresh Beef', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Olives', 'Pickles', 'Icing Sugar']"
19,0,"['Christmas Cards', 'TV', 'Utensils', 'Lemonade', 'Sports and Energy', 'Tea', 'Fresh Milk', 'Fresh Beef', 'Fresh Pizza', 'Tinned Fruit', 'Oil', 'Cous cous', 'Pickles']"
19,4330623920,"['TV', 'Bananas', 'Eggs', 'Fresh Beef', 'Fresh Flowers', 'Gravy', 'Oil', 'Cous cous', 'Icing Sugar']"
19,0,"['Utensils', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Icing Sugar']"
19,4300013720,"['Cous cous', 'Pickles']"
19,4301113824,"['Cake', 'Coffee', 'Jam']"
19,4302957672,"['Utensils', 'Bagel', 'Cous cous', 'Flour']"
19,4300979232,"['Pitta', 'Croissant', 'Bananas', 'Fresh Fish', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Gravy', 'Flour']"
19,0,"['Naan', 'Tea', 'Fresh Pizza', 'Fresh Flowers', 'Flour']"
19,0,"['Bagel', 'Naan', 'Crumpet', 'Still Water', 'Coffee', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Vinegar', 'Icing Sugar']"
19,4302559568,"['Christmas Cards', 'Utensils', 'Glasses', 'Cake', 'Fresh Pizza', 'Fresh Flowers']"
19,0,"['Still Water', 'Fresh Flowers', 'Tinned Fruit']"
19,4302461264,"['TV', 'Bagel', 'Naan', 'Crumpet', 'Still Water', 'Coffee', 'Eggs', 'Fresh Beef', 'Fresh Flowers', 'Soup']"
19,0,"['Christmas Cards', 'TV', 'Utensils', 'Glasses', 'Naan', 'Croissant', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Fresh Pasta', 'Pickles']"
19,4330734224,"['Crumpet', 'Fresh Fruit Juice', 'Coffee']"
19,0,"['TV', 'Computer', 'Utensils', 'Pitta', 'Cake', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers']"
19,0,"['Bagel', 'Pitta', 'Crumpet', 'Cake', 'Sports and Energy', 'Still Water', 'Coffee', 'Bananas', 'Fresh Pasta', 'Fresh Flowers', 'Cous cous', 'Jam']"
19,0,"['Christmas Cards', 'Utensils', 'Glasses', 'Fresh Beef', 'Olives', 'Flour', 'Jam']"
19,4330655400,"['Christmas Cards', 'Blu Ray', 'TV', 'Bagel', 'Naan', 'Cake', 'Tea', 'Coffee', 'Fresh Milk', 'Fresh Fish', 'Tinned Fruit', 'Olives', 'Pickles', 'Flour']"
19,0,"['TV', 'Jam']"
19,4302970824,"['Blu Ray', 'Lemonade', 'Fresh Fruit Juice', 'Tea', 'Fresh Milk', 'Fresh Beef', 'Fresh Pizza']"
19,4330782232,"['Crumpet', 'Pickles']"
19,4300663192,"['TV', 'Bagel', 'Crumpet', 'Sports and Energy']"
19,4302502512,"['Christmas Cards', 'Croissant', 'Lemonade', 'Tea', 'Dried Fruit and Nuts', 'Vinegar', 'Olives', 'Flour']"
19,4300085728,"['Blu Ray', 'Sweet Treats', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Soup', 'Tinned Fruit', 'Oil', 'Pickles']"
19,4303092984,"['TV', 'Glasses', 'Crumpet', 'Still Water', 'Bananas', 'Fresh Pizza']"
19,0,"['Computer', 'Still Water', 'Eggs', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Vinegar', 'Icing Sugar']"
19,0,"['Bagel', 'Naan', 'Crumpet', 'Cake', 'Fresh Fruit Juice', 'Coffee']"
19,4302331344,"['Bagel', 'Pitta', 'Lemonade', 'Still Water', 'Olives']"
19,4300641416,"['Blu Ray', 'TV', 'Computer', 'Glasses', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Olives', 'Jam']"
19,4300074088,"['Utensils', 'Tinned Fruit', 'Olives']"
19,0,"['Christmas Cards', 'Computer', 'Fresh Beef', 'Olives', 'Icing Sugar', 'Jam']"
19,4301022344,"['Blu Ray', 'Pitta', 'Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Fresh Fish', 'Fresh Flowers', 'Soup', 'Gravy', 'Olives', 'Flour']"
19,4330771664,"['Glasses', 'Lemonade', 'Tea', 'Fresh Flowers', 'Oil']"
19,4302394936,"['Pitta', 'Crumpet', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers']"
19,0,"['Crumpet', 'Sports and Energy', 'Bananas', 'Gravy', 'Oil', 'Icing Sugar']"
19,0,"['Computer', 'Still Water', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Vinegar', 'Olives', 'Flour', 'Icing Sugar']"
19,0,"['TV', 'Computer', 'Utensils', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Bananas', 'Eggs', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers']"
19,0,"['Blu Ray', 'TV', 'Utensils', 'Pitta', 'Lemonade', 'Fresh Fruit Juice', 'Coffee', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Vinegar', 'Olives']"
19,4303049432,"['Blu Ray', 'Naan', 'Cake', 'Sports and Energy', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers']"
19,4302888184,"['TV', 'Glasses', 'Sweet Treats', 'Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Eggs', 'Fresh Pasta', 'Tinned Fruit', 'Icing Sugar']"
19,4302523496,"['Sports and Energy', 'Fresh Fruit Juice', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Dried Fruit and Nuts', 'Vinegar']"
19,4300480096,"['Christmas Cards', 'Blu Ray', 'Naan', 'Croissant', 'Lemonade', 'Sports and Energy', 'Still Water', 'Tea', 'Coffee', 'Fresh Milk', 'Eggs']"
19,4303238568,"['Bagel', 'Sweet Treats', 'Lemonade']"
19,4301200848,"['Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Eggs', 'Fresh Beef']"
19,4302682448,"['Christmas Cards', 'Blu Ray', 'Bagel', 'Croissant', 'Fresh Fruit Juice', 'Fresh Flowers']"
19,4301079472,"['Christmas Cards', 'Blu Ray', 'TV', 'Computer', 'Utensils', 'Bagel', 'Pitta', 'Coffee', 'Bananas', 'Flour']"
19,4303027232,"['Pitta', 'Still Water', 'Tinned Fruit', 'Pickles', 'Flour', 'Icing Sugar']"
19,0,"['Crumpet', 'Bananas', 'Fresh Flowers', 'Gravy', 'Cous cous', 'Icing Sugar']"
19,0,"['Sports and Energy', 'Bananas', 'Fresh Pizza', 'Soup', 'Oil', 'Vinegar', 'Pickles', 'Icing Sugar']"
19,4302648672,"['Christmas Cards', 'Computer', 'Eggs', 'Fresh Beef', 'Fresh Pizza']"
19,4303251936,"['Christmas Cards', 'Utensils', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Cous cous']"
19,0,"['Sports and Energy', 'Still Water', 'Tea', 'Oil', 'Jam']"
19,0,"['Christmas Cards', 'TV', 'Computer', 'Utensils', 'Croissant', 'Lemonade', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Pickles', 'Flour']"
19,4300516600,"['Computer', 'Utensils', 'Crumpet', 'Fresh Fish', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Vinegar', 'Flour']"
19,4299990728,"['Utensils', 'Naan', 'Cake', 'Still Water', 'Fresh Milk', 'Tinned Fruit', 'Oil']"
19,4302654208,"['Blu Ray', 'Computer', 'Naan', 'Croissant', 'Crumpet', 'Still Water', 'Fresh Fruit Juice']"
19,0,"['Utensils', 'Pitta', 'Cake', 'Fresh Flowers', 'Gravy', 'Jam']"
19,0,"['Crumpet', 'Soup', 'Oil', 'Pickles', 'Flour']"
19,4300623528,"['Fresh Milk', 'Eggs', 'Fresh Pasta', 'Fresh Pizza', 'Vinegar', 'Flour']"
19,0,"['Cake', 'Eggs', 'Fresh Beef', 'Dried Fruit and Nuts', 'Gravy', 'Cous cous', 'Vinegar', 'Flour', 'Jam']"
19,4302336224,"['Christmas Cards', 'Utensils', 'Glasses', 'Crumpet', 'Sweet Treats', 'Tinned Fruit', 'Gravy', 'Oil', 'Icing Sugar', 'Jam']"
19,0,"['TV', 'Computer', 'Utensils', 'Naan', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Fresh Milk', 'Fresh Pasta', 'Olives', 'Icing Sugar', 'Jam']"
19,4301146448,"['Blu Ray', 'Pitta', 'Crumpet']"
19,4300587088,"['Utensils', 'Fresh Beef']"
19,4303131928,"['Blu Ray', 'Utensils', 'Lemonade', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Eggs', 'Fresh Beef', 'Fresh Flowers', 'Tinned Fruit', 'Oil', 'Icing Sugar']"
19,4302311576,"['Christmas Cards', 'Utensils', 'Still Water', 'Fresh Pasta', 'Gravy', 'Flour']"
19,0,"['Christmas Cards', 'Glasses', 'Bagel', 'Crumpet']"
19,0,"['Blu Ray', 'Utensils', 'Glasses', 'Croissant', 'Cake', 'Lemonade', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Flowers']"
19,4302898528,"['Croissant', 'Gravy', 'Olives', 'Pickles', 'Icing Sugar']"
19,4301081632,"['Christmas Cards', 'Blu Ray', 'Computer', 'Utensils', 'Cake', 'Dried Fruit and Nuts', 'Olives']"
19,0,"['Naan', 'Crumpet', 'Still Water', 'Fresh Fruit Juice', 'Tinned Fruit', 'Jam']"
19,0,"['Christmas Cards', 'TV', 'Computer', 'Utensils', 'Croissant', 'Cake', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Bananas', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Tinned Fruit', 'Gravy', 'Oil', 'Vinegar', 'Olives', 'Pickles', 'Flour', 'Icing Sugar']"
19,4302941144,"['Christmas Cards', 'Computer', 'Naan', 'Fresh Fruit Juice', 'Fresh Fish', 'Oil', 'Pickles']"
19,4300631432,"['Blu Ray', 'Utensils', 'Bagel', 'Pitta', 'Naan', 'Crumpet', 'Sports and Energy', 'Fresh Fish', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Vinegar']"
19,4303103256,"['Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Bananas']"
19,4301236920,"['Utensils', 'Sweet Treats', 'Lemonade', 'Fresh Pasta', 'Soup', 'Tinned Fruit', 'Oil', 'Olives', 'Icing Sugar']"
19,4330766416,"['Glasses', 'Naan', 'Sweet Treats', 'Cake', 'Sports and Energy', 'Still Water', 'Eggs', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy', 'Oil', 'Olives', 'Jam']"
19,4302403560,"['Blu Ray', 'TV', 'Utensils', 'Pitta', 'Cake', 'Bananas', 'Fresh Milk', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Cous cous', 'Olives', 'Flour', 'Jam']"
19,4300491160,"['Blu Ray', 'Computer', 'Naan', 'Croissant', 'Oil', 'Cous cous']"
19,4301151840,"['Croissant', 'Crumpet', 'Cake', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Cous cous']"
19,4303038152,"['Bagel', 'Sweet Treats', 'Fresh Beef']"
19,0,"['Fresh Flowers', 'Gravy', 'Pickles']"
19,4303308128,"['Pitta', 'Naan', 'Croissant', 'Sweet Treats', 'Tea', 'Coffee', 'Gravy', 'Vinegar', 'Olives', 'Flour', 'Icing Sugar']"
19,4303350960,"['Crumpet', 'Sweet Treats', 'Sports and Energy', 'Eggs', 'Gravy', 'Flour']"
19,0,"['Christmas Cards', 'Computer', 'Bagel', 'Naan']"
19,0,"['TV', 'Lemonade', 'Coffee', 'Fresh Beef', 'Soup', 'Tinned Fruit', 'Gravy', 'Pickles', 'Jam']"
19,0,"['Bagel', 'Pitta', 'Naan', 'Crumpet', 'Soup', 'Vinegar']"
19,4300793688,"['Croissant', 'Crumpet', 'Cous cous', 'Flour']"
19,0,"['Fresh Beef', 'Oil', 'Cous cous', 'Vinegar', 'Olives', 'Flour']"
19,4303134944,"['Bagel', 'Pitta', 'Naan', 'Cake', 'Lemonade', 'Fresh Flowers', 'Soup', 'Cous cous', 'Vinegar', 'Olives', 'Pickles', 'Jam']"
19,0,"['Computer', 'Naan', 'Still Water', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Pasta', 'Jam']"
19,4302632504,"['Pitta', 'Crumpet', 'Sports and Energy', 'Tea', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Tinned Fruit', 'Vinegar']"
19,4303260200,"['TV', 'Pitta', 'Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Olives']"
19,0,"['Blu Ray', 'Lemonade', 'Bananas', 'Eggs']"
19,0,"['Blu Ray', 'Bagel', 'Sports and Energy', 'Coffee', 'Eggs', 'Fresh Fish']"
19,4300511208,"['Naan', 'Lemonade', 'Sports and Energy', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Oil']"
19,0,"['Blu Ray', 'TV', 'Computer', 'Glasses', 'Sweet Treats', 'Lemonade', 'Sports and Energy', 'Bananas', 'Eggs', 'Fresh Beef', 'Gravy', 'Cous cous']"
19,0,"['Bagel', 'Pitta', 'Cake', 'Bananas', 'Fresh Milk', 'Icing Sugar']"
19,0,"['Bananas', 'Fresh Pizza']"
19,0,"['Pitta', 'Croissant', 'Crumpet', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Cous cous', 'Olives']"
19,0,"['Still Water', 'Fresh Fish', 'Soup', 'Tinned Fruit', 'Gravy', 'Oil', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
19,0,"['Lemonade', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Soup', 'Tinned Fruit', 'Olives', 'Jam']"
19,0,"['Bagel', 'Naan', 'Croissant', 'Cake', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Pickles']"
19,0,"['TV', 'Glasses', 'Pitta', 'Naan', 'Lemonade', 'Tea', 'Icing Sugar', 'Jam']"
19,4300045416,"['Lemonade', 'Fresh Milk', 'Soup', 'Gravy']"
19,4301106640,"['TV', 'Crumpet', 'Still Water', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Dried Fruit and Nuts', 'Oil', 'Olives', 'Pickles']"
19,4302661320,"['Glasses', 'Naan', 'Still Water', 'Pickles']"
19,0,"['TV', 'Utensils', 'Pitta', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Eggs']"
19,0,"['Utensils', 'Glasses', 'Tea', 'Coffee', 'Soup', 'Gravy', 'Vinegar', 'Olives', 'Flour']"
19,4302471320,"['Glasses', 'Bagel', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Lemonade', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Fresh Milk', 'Fresh Flowers', 'Soup']"
19,4330769512,"['TV', 'Computer', 'Glasses', 'Sweet Treats', 'Cake', 'Tea', 'Fresh Flowers']"
19,4300011208,"['Blu Ray', 'Fresh Fish', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Vinegar']"
19,4330714464,"['Blu Ray', 'Computer', 'Fresh Fruit Juice', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Pickles', 'Flour']"
19,0,"['Naan', 'Cake', 'Still Water', 'Fresh Milk', 'Fresh Fish', 'Fresh Flowers', 'Gravy', 'Vinegar']"
19,4300979232,"['Sweet Treats', 'Tea', 'Bananas', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Olives']"
19,0,"['Glasses', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Eggs', 'Fresh Pasta', 'Cous cous', 'Vinegar', 'Olives', 'Flour']"
19,4300935112,"['Blu Ray', 'TV', 'Pitta', 'Tinned Fruit', 'Oil']"
19,0,"['Crumpet', 'Sweet Treats', 'Dried Fruit and Nuts', 'Gravy', 'Oil', 'Cous cous', 'Vinegar', 'Pickles', 'Flour']"
19,0,"['TV', 'Utensils', 'Pitta', 'Croissant', 'Sweet Treats', 'Cake', 'Fresh Fruit Juice', 'Coffee', 'Eggs', 'Fresh Beef', 'Gravy']"
19,4302604696,"['Bagel', 'Naan', 'Croissant', 'Sports and Energy', 'Cous cous', 'Olives']"
19,4300965432,"['Blu Ray', 'Sweet Treats', 'Oil', 'Flour', 'Icing Sugar', 'Jam']"
19,4330706776,"['TV', 'Sweet Treats', 'Cake', 'Coffee', 'Flour']"
20,4300559856,"['Naan', 'Croissant', 'Crumpet', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Dried Fruit and Nuts', 'Soup', 'Vinegar', 'Jam']"
20,4302393496,"['Croissant', 'Cake', 'Coffee', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Vinegar', 'Icing Sugar', 'Jam']"
20,0,"['Blu Ray', 'Utensils', 'Glasses', 'Crumpet', 'Lemonade', 'Still Water', 'Coffee', 'Eggs', 'Soup', 'Gravy', 'Oil', 'Vinegar', 'Flour']"
20,4302727792,"['TV', 'Lemonade', 'Fresh Fruit Juice', 'Bananas', 'Fresh Fish', 'Dried Fruit and Nuts', 'Cous cous', 'Vinegar', 'Jam']"
20,4302399392,"['Cake', 'Sports and Energy', 'Fresh Milk', 'Vinegar', 'Icing Sugar']"
20,4302471320,"['Blu Ray', 'Bagel', 'Pitta', 'Naan', 'Croissant', 'Sweet Treats', 'Cake', 'Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Eggs', 'Fresh Beef', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous', 'Olives']"
20,0,"['Christmas Cards', 'Glasses', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Fresh Fish', 'Gravy', 'Cous cous', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
20,4302947464,"['Blu Ray', 'Crumpet', 'Sports and Energy', 'Bananas', 'Fresh Pasta', 'Soup', 'Gravy', 'Icing Sugar', 'Jam']"
20,0,"['Croissant', 'Cake', 'Fresh Milk', 'Eggs', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Vinegar']"
20,0,"['Computer', 'Glasses', 'Bananas', 'Fresh Beef', 'Soup']"
20,4330731064,"['Utensils', 'Glasses', 'Bagel', 'Croissant', 'Sweet Treats', 'Cake', 'Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Fresh Pasta', 'Fresh Flowers', 'Tinned Fruit', 'Vinegar', 'Flour', 'Jam']"
20,4302622304,"['Blu Ray', 'Eggs', 'Fresh Pasta', 'Fresh Flowers', 'Soup', 'Gravy', 'Vinegar', 'Olives']"
20,0,"['Blu Ray', 'Sweet Treats', 'Fresh Milk', 'Fresh Pizza']"
20,4300532336,"['Pitta', 'Tea', 'Coffee', 'Fresh Fish', 'Soup', 'Oil', 'Vinegar', 'Icing Sugar']"
20,4300587088,"['TV', 'Utensils', 'Glasses', 'Fresh Beef', 'Fresh Flowers', 'Soup', 'Vinegar', 'Icing Sugar']"
20,4330678320,"['Still Water', 'Bananas', 'Fresh Beef', 'Fresh Flowers', 'Tinned Fruit', 'Pickles', 'Flour', 'Icing Sugar']"
20,0,"['TV', 'Sports and Energy', 'Olives']"
20,4303169584,"['Lemonade', 'Fresh Milk', 'Fresh Beef', 'Tinned Fruit', 'Pickles']"
20,4302716584,"['Blu Ray', 'Glasses', 'Lemonade', 'Soup', 'Vinegar', 'Flour']"
20,0,"['TV', 'Pitta', 'Naan', 'Croissant', 'Eggs', 'Cous cous']"
20,4300723048,"['Still Water', 'Fresh Fruit Juice', 'Bananas', 'Dried Fruit and Nuts', 'Soup', 'Vinegar']"
20,0,"['Fresh Beef', 'Fresh Pizza', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Oil']"
20,4302780320,"['Christmas Cards', 'Bagel', 'Crumpet', 'Still Water', 'Dried Fruit and Nuts', 'Gravy', 'Cous cous']"
20,4302603184,"['TV', 'Computer', 'Bagel', 'Croissant', 'Sweet Treats', 'Cake', 'Bananas', 'Eggs', 'Fresh Pizza', 'Soup', 'Flour', 'Jam']"
20,4330803928,"['Blu Ray', 'Utensils', 'Naan', 'Sweet Treats', 'Bananas', 'Oil']"
20,0,"['Christmas Cards', 'Utensils', 'Sweet Treats', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Cous cous']"
20,0,"['Glasses', 'Bagel', 'Pitta', 'Croissant', 'Cous cous', 'Vinegar']"
20,4303314744,"['Christmas Cards', 'TV', 'Glasses', 'Croissant', 'Sweet Treats', 'Tea', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Pickles', 'Jam']"
20,0,"['Bagel', 'Croissant', 'Crumpet', 'Sweet Treats', 'Coffee', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Pizza', 'Fresh Flowers', 'Cous cous', 'Vinegar']"
20,0,"['Pitta', 'Naan', 'Sweet Treats', 'Cake', 'Bananas', 'Fresh Milk', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Jam']"
20,4300795560,"['Pitta', 'Sweet Treats', 'Lemonade', 'Sports and Energy', 'Still Water', 'Gravy', 'Jam']"
20,4299992816,"['Lemonade', 'Coffee', 'Fresh Milk', 'Fresh Beef', 'Fresh Pasta', 'Soup', 'Oil']"
20,0,"['Bagel', 'Naan', 'Sweet Treats', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Oil', 'Flour']"
20,4303226784,"['Naan', 'Fresh Milk', 'Fresh Beef', 'Fresh Pasta', 'Vinegar', 'Pickles', 'Icing Sugar', 'Jam']"
20,0,"['Crumpet', 'Sweet Treats', 'Cake', 'Still Water', 'Tea', 'Coffee', 'Fresh Beef']"
20,4300056840,"['Blu Ray', 'Computer', 'Utensils', 'Croissant', 'Sweet Treats', 'Lemonade', 'Tea', 'Bananas', 'Fresh Beef', 'Fresh Pizza', 'Fresh Flowers', 'Olives']"
20,4303264368,"['TV', 'Pitta', 'Cake', 'Eggs', 'Soup']"
20,4302713560,"['Lemonade', 'Still Water']"
20,4303004160,"['Sports and Energy', 'Fresh Beef', 'Tinned Fruit', 'Oil', 'Cous cous', 'Vinegar', 'Icing Sugar']"
20,0,"['Utensils', 'Sports and Energy', 'Bananas', 'Fresh Beef', 'Tinned Fruit', 'Gravy', 'Pickles']"
20,4300083280,"['Computer', 'Utensils', 'Glasses', 'Pitta', 'Lemonade', 'Fresh Milk', 'Fresh Fish', 'Dried Fruit and Nuts', 'Gravy', 'Oil', 'Vinegar', 'Jam']"
20,0,"['Naan', 'Coffee', 'Vinegar', 'Flour']"
20,0,"['TV', 'Computer', 'Utensils', 'Croissant', 'Crumpet', 'Fresh Flowers', 'Oil']"
20,4303092624,"['Pitta', 'Lemonade', 'Bananas', 'Olives', 'Icing Sugar']"
20,4302726712,"['Christmas Cards', 'Blu Ray', 'Glasses', 'Pitta', 'Sports and Energy', 'Tea', 'Coffee', 'Fresh Beef', 'Soup', 'Tinned Fruit', 'Oil', 'Vinegar', 'Pickles', 'Icing Sugar']"
20,4302526224,"['Croissant', 'Cake', 'Sports and Energy', 'Bananas', 'Dried Fruit and Nuts', 'Olives']"
20,0,"['Christmas Cards', 'TV', 'Fresh Milk']"
20,4301125968,"['Sports and Energy', 'Bananas', 'Fresh Milk', 'Eggs']"
20,0,"['Christmas Cards', 'Bagel', 'Naan', 'Sweet Treats']"
20,0,"['Bagel', 'Cake', 'Pickles']"
20,0,"['Bagel', 'Pitta', 'Crumpet', 'Sweet Treats', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Flour']"
20,4303129920,['Lemonade']
